R_3HIBUP_Stepp 7.75328
R_3HIBUP_Stex 7.75328
R_3HISOVALCOAC 11.0035
R_3HISOVALCOAG 11.0035
R_3HLYTCL 3.38738
R_3HPCOAHL 1.15001
R_3HPCOAHLi 8.22758
R_3HPCOAHYD 1.2431
R_3HPCOAS 1.2431
R_3HPHACOX 1.12532
R_3HPHACtex 1.17411
R_3HPPD 3.40259
R_3HPPPNH 3.34831
R_3HXKYNDCL 8.22758
R_3KGK 8.22869
R_3M2OBLOXRD 11.0035
R_3MASPL 8.22351
R_3MBALDOR 1.78024
R_3MEACMPte 11.0035
R_3MEACMPtepp 7.75328
R_3MEACMPtex 7.75328
R_3MEBCOADH 1.1
R_3MHISc 11.0035
R_3MOBDC2 1.1
R_3MOBS 1.1
R_3MOPDC2 1.1
R_3MOPLPAMO 11.0035
R_3MOPt2r 11.0035
R_3MOPt2rpp 1.79315
R_3MOPtex 1.79315
R_3MXNTHNOR 11.0035
R_3MXTHNOR 11.0035
R_3OAACPR1 1.19764
R_3OAACPR2 1.19764
R_3OADPCOAT 1.79315
R_3OAR100 1.1
R_3OAR10M11 1.15001
R_3OAR10M12 1.12532
R_3OAR11M12 1.12532
R_3OAR120 1.1
R_3OAR12M13 1.15001
R_3OAR12M14 1.12532
R_3OAR13M14 1.12532
R_3OAR140 1.12532
R_3OAR141 11.0035
R_3OAR14M15 1.15001
R_3OAR14M16 1.12532
R_3OAR15M16 1.12532
R_3OAR160 1.12532
R_3OAR180 1.1
R_3OAR40 1.1
R_3OAR4M5 1.15001
R_3OAR4M6 1.12532
R_3OAR5M6 1.12532
R_3OAR60 1.1
R_3OAR6M7 1.15001
R_3OAR6M8 1.12532
R_3OAR7M8 1.12532
R_3OAR80 1.1
R_3OAR8M10 1.12532
R_3OAR8M9 1.15001
R_3OAR9M10 1.12532
R_3OAS100 1.1
R_3OAS10M11 1.12532
R_3OAS10M12 1.12532
R_3OAS11M12 1.12532
R_3OAS120 1.1
R_3OAS121 3.34831
R_3OAS12M13 1.12532
R_3OAS12M14 1.12532
R_3OAS13M14 1.12532
R_3OAS140 1.1
R_3OAS141 3.34831
R_3OAS160 1.1
R_3OAS161 3.34831
R_3OAS180 1.1
R_3OAS181 3.34831
R_3OAS2M3 1.12532
R_3OAS3M4 1.12532
R_3OAS4M3O6 1.12532
R_3OAS4M5 1.12532
R_3OAS4M6 1.12532
R_3OAS5M6 1.12532
R_3OAS60 1.1
R_3OAS6M7 1.12532
R_3OAS6M8 1.12532
R_3OAS7M8 1.12532
R_3OAS80 1.1
R_3OAS8M10 1.12532
R_3OAS8M9 1.12532
R_3OAS9M10 1.12532
R_3OH_CBZ_GLC_GLCAASE 7.75328
R_3OH_CBZ_GLC_GLCAASEe 11.0035
R_3OH_CBZ_GLC_GLCAASEepp 8.2309
R_3OH_CBZ_GLCabc 11.0035
R_3OH_CBZ_GLCt 11.0035
R_3OH_CBZ_GLCt2 11.0035
R_3OH_CBZ_GLCt2pp 7.75328
R_3OH_CBZ_GLCtex 7.75328
R_3OH_CBZte 11.0035
R_3OH_CBZtepp 7.75328
R_3OH_CBZtex 7.75328
R_3OH_DLOR_GLC_GLCAASE 7.75328
R_3OH_DLOR_GLC_GLCAASEe 11.0035
R_3OH_DLOR_GLC_GLCAASEepp 8.2309
R_3OH_DLOR_GLCabc 11.0035
R_3OH_DLOR_GLCt 11.0035
R_3OH_DLOR_GLCt2 11.0035
R_3OH_DLOR_GLCt2pp 7.75328
R_3OH_DLOR_GLCtex 7.75328
R_3OH_DLORte 11.0035
R_3OH_DLORtepp 7.75328
R_3OH_DLORtex 7.75328
R_3OH_MDEA_GLC_GLCAASE 7.75328
R_3OH_MDEA_GLC_GLCAASEe 11.0035
R_3OH_MDEA_GLC_GLCAASEepp 8.2309
R_3OH_MDEA_GLCabc 11.0035
R_3OH_MDEA_GLCt 11.0035
R_3OH_MDEA_GLCt2 11.0035
R_3OH_MDEA_GLCt2pp 7.75328
R_3OH_MDEA_GLCtex 7.75328
R_3OH_MDEAte 11.0035
R_3OH_MDEAtepp 7.75328
R_3OH_MDEAtex 7.75328
R_3OH_MXN_GLC_GLCAASE 7.75328
R_3OH_MXN_GLC_GLCAASEe 11.0035
R_3OH_MXN_GLC_GLCAASEepp 8.2309
R_3OH_MXN_GLCabc 11.0035
R_3OH_MXN_GLCt 11.0035
R_3OH_MXN_GLCt2 11.0035
R_3OH_MXN_GLCt2pp 7.75328
R_3OH_MXN_GLCtex 7.75328
R_3OH_MXNte 11.0035
R_3OH_MXNtepp 7.75328
R_3OH_MXNtex 7.75328
R_3OPCPOOR 8.12246
R_3OXCOAT 1.79315
R_3PENTI 9.84034
R_3PPYRH 11.0035
R_3SALAOR 11.0035
R_3SCITMCOAHL 7.89325
R_3SLOR 11.0035
R_42A12BOOX 3.40259
R_4ABCL 8.22906
R_4ABUTtex 1.1
R_4ABZt 11.0035
R_4ABZt2 11.0035
R_4ABZt2pp 3.34031
R_4ABZt2r 11.0035
